"scenario","simple_difference","rebar_x1","rebar_y0hat","reloop_rf_po","reloop_rf_v12","reloop_rf_interp","true_tau","mean_DeltaY0","mean_DeltaY0_hat","mean_abs_DeltaX1","mean_abs_DeltaX2","mean_abs_DeltaX3","mean_abs_DeltaY0_hat","cor_DeltaY0hat_DeltaY0","cor_DeltaX1_DeltaY0","cor_DeltaX2_DeltaY0","cor_DeltaX3_DeltaY0","prop_unit1_treated","n_treated_full","n_control_full","treatment_rate_full","n_matched","n_pairs","n_remnant","n_remnant_controls","sim"
"aligned",0.134830042486843,-0.202025517895446,-0.0406082710392681,-0.0892737216680664,0.0143702737324136,-0.0243216045347992,0,0.134830042486843,0.175438313526112,1.19642499850591,1.16794108332898,0.0810603275660789,0.62688611140533,0.37724712530831,0.510808950254408,-0.0297784448970129,0.0708834882827466,0.491017964071856,167,833,0.167,334,167,666,666,423
"unrelated",0.308970361275947,-0.353282150009786,0.310619486109515,0.151248167939444,0.225791538251539,0.175457888293251,0,0.308970361275947,-0.00164912483356779,1.16145312166077,1.04467753693669,0.115877280179973,0.474334778540752,0.350516941136208,0.0823178848321975,0.464706424714607,0.20610736189767,0.532338308457711,201,799,0.201,402,201,598,598,423
"opposite",-0.0902437438045632,-0.528518032197608,0.107864494505334,0.0638252757035154,0.0919801812380624,0.0878856752909726,0,-0.0902437438045632,-0.198108238309897,1.14444674733043,1.1295463727496,0.0526369012185466,0.671399596113227,0.364190039787138,-0.429514722315981,-0.0679796805092562,0.0606107609148725,0.515,200,800,0.2,400,200,600,600,423
"aligned",0.46816319503591,-0.149761994415565,0.207856429306179,0.170551708214829,0.249640887151715,0.230531721784157,0,0.46816319503591,0.260306765729731,1.31744130498962,1.15397793723694,0.133869668738954,0.705832618428582,0.373134322534859,0.415100124105173,0.0747567341236466,0.301729549674812,0.515625,192,808,0.192,384,192,616,616,424
"unrelated",0.108366535082293,-0.322081740906674,0.118857128404833,0.0492251950744972,0.127807500510378,0.104570345645324,0,0.108366535082293,-0.0104905933225402,1.11813224416901,1.06304866117707,0.0739986262062203,0.502304383031733,0.378874952959447,0.00288373136553261,0.42988427706752,0.20260831551526,0.60427807486631,187,813,0.187,374,187,626,626,424
"opposite",-0.187702052972641,-0.802714738359554,0.127058658712171,0.0638248294355871,0.115077260483052,0.102020501532448,0,-0.187702052972641,-0.314760711684812,1.11863507395169,1.11336418172446,0.0825521739103916,0.620859346701209,0.34525304375436,-0.476145112572712,0.0467048101066777,0.11399514957954,0.482051282051282,195,805,0.195,390,195,610,610,424
"aligned",0.27569956412131,-0.276448630340117,0.0142636082689108,-0.18671502623704,-0.0367962381093526,-0.0625384208944838,0,0.27569956412131,0.261435955852399,1.11303131696386,1.26370109577758,0.0516727613559333,0.487977864873906,0.373543682182955,0.486603087689259,-0.029848154011507,-0.0203373901111478,0.549450549450549,182,818,0.182,364,182,636,636,425
"unrelated",-0.0549743871412107,-0.564334318077618,-0.0324419980900511,-0.114274850918613,-0.0138879729230505,-0.0249926487343593,0,-0.0549743871412107,-0.0225323890511595,1.12826250482214,1.13960086211951,0.0534549914643223,0.52931526292231,0.401353647580333,-0.00817023434225236,0.471556343828473,0.0372117138082664,0.486187845303867,181,819,0.181,362,181,638,638,425
"opposite",-0.264296288035105,-0.726599568012353,-0.1384468696776,-0.0238820671725312,-0.0837166526566663,-0.0625904798766837,0,-0.264296288035105,-0.125849418357506,1.07187452424919,1.13785535118582,0.0176471828637463,0.491288029751888,0.349804154431448,-0.378028053912323,-0.0139390454188413,-0.094042762857061,0.465277777777778,144,856,0.144,288,144,712,712,425
"aligned",0.176249350115109,-0.386984008940212,-0.0258596069043162,-0.184931787676407,-0.0851468375211264,-0.104088253816043,0,0.176249350115109,0.202108957019425,1.15247768614184,0.97190186882481,0.0292541247001045,0.521148436236906,0.307190976028104,0.411276038836834,-0.0873644375559259,-0.0483937176749299,0.497005988023952,167,833,0.167,334,167,666,666,426
"unrelated",0.208289747955786,-0.00780786625329556,0.130864903095395,0.114415274341953,0.163725205776515,0.144496223186385,0,0.208289747955786,0.0774248448603914,1.17549158605242,1.20740729220609,0.0583996403863675,0.596636233689779,0.432560731536693,-0.000787385791478959,0.523147361069457,0.167286882803717,0.531428571428571,175,825,0.175,350,175,650,650,426
"opposite",-0.269048356302439,-0.778656218285984,0.0188625497041038,-0.133418694797959,-0.00482256459178532,-0.0135884186690431,0,-0.269048356302439,-0.287910906006543,1.11162234929529,1.17973250932331,0.0761472834792637,0.807595058009667,0.415146127888076,-0.477436290919028,0.136305575428206,0.0336605418810835,0.525423728813559,177,823,0.177,354,177,646,646,426
"aligned",0.285284022610397,-0.283154481346924,0.0376025633694833,-0.0335206915689579,0.0230090929073417,0.0015431605270243,0,0.285284022610397,0.247681459240914,1.28075104889475,1.05749338605904,0.0561490349618994,0.556673706134369,0.334058962763454,0.366666240126352,0.102255366401982,0.135909494870663,0.473988439306358,173,827,0.173,346,173,654,654,427
"unrelated",0.11389314609428,-0.508304982816765,-0.00214847429178594,-0.0483501546358993,-0.0130510761682423,-0.0180944137830638,0,0.11389314609428,0.116041620386066,1.26028310167628,1.09560547076775,0.0551597554259089,0.455480068274144,0.432715754118156,0.107909447097083,0.395388504667951,-0.0165259740934336,0.555555555555556,171,829,0.171,342,171,658,658,427
"opposite",0.183820061579773,-0.148196915819862,0.31582670331144,0.305667156600531,0.33196417742288,0.319935251223423,0,0.183820061579773,-0.132006641731668,1.06843034940952,1.06668339473237,0.164088586452407,0.540526003802246,0.410462169937901,-0.474776265779684,0.012234808802269,0.194048808570379,0.476439790575916,191,809,0.191,382,191,618,618,427
"aligned",0.326557931741758,-0.280471258803168,0.0630043335400722,-0.052418830992007,-0.0212656486898714,-0.0229863094383664,0,0.326557931741758,0.263553598201685,1.14867517037598,1.08622743248659,0.0535403698361143,0.599854806796568,0.394806904255041,0.440582090451877,-0.0373006423716436,0.195331082752697,0.484662576687117,163,837,0.163,326,163,674,674,428
"unrelated",0.201887158640625,-0.37325369204361,0.216189432932862,0.128259168424002,0.22514879986677,0.198295625417108,0,0.201887158640625,-0.014302274292237,1.18578680629882,1.07510087168084,0.0976720315363382,0.497979310007165,0.45562220632607,-0.0489773383656549,0.551871750928853,0.194267052263421,0.515789473684211,190,810,0.19,380,190,620,620,428
"opposite",-0.214086676740635,-0.82491934141731,-0.146766982789401,-0.0668219191415344,-0.0483414991646756,-0.0471308305263319,0,-0.214086676740635,-0.067319693951234,1.2375090921277,1.1963372102792,0.0815540469798434,0.454961412817091,0.201069548052765,-0.359556169231257,0.0139398155632042,0.0505451837029964,0.483333333333333,180,820,0.18,360,180,640,640,428
"aligned",0.434919937565698,-0.108397101912402,0.229006315962023,0.0984237572729751,0.225223441098329,0.181610156443009,0,0.434919937565698,0.205913621603675,1.09571251873941,1.09760291520798,0.0887626461754598,0.538939272790378,0.294069569093217,0.440815377293871,0.0769914940161777,0.133277978630558,0.497237569060773,181,819,0.181,362,181,638,638,429
"unrelated",0.0885668658345697,-0.437206460752993,0.0994186367255075,0.0516591694730831,0.0671530942692432,0.0611811412848157,0,0.0885668658345697,-0.0108517708909378,1.16060740498086,1.07919905019311,0.0294532084385541,0.521092374763984,0.354584168789917,0.101356077854831,0.416505712236757,0.113424015613276,0.502923976608187,171,829,0.171,342,171,658,658,429
"opposite",-0.21013392737745,-0.61692617811741,-0.031664144986627,-0.056807826757018,-0.0167574177508366,-0.0267786398202027,0,-0.21013392737745,-0.178469782390823,1.12166906815497,1.08276072657369,0.0531147180826437,0.570779039855269,0.370015881190956,-0.499264166775814,-0.0867352313031068,-0.0481347375469063,0.491329479768786,173,827,0.173,346,173,654,654,429
"aligned",0.36790505816865,-0.10587771286362,0.217810078734892,0.0647892301287385,0.145864485399132,0.12177068962694,0,0.36790505816865,0.150094979433758,1.26673227578899,1.14780915726425,0.0593829877293774,0.554029325357316,0.368952448004762,0.50928511171716,0.0086048344137722,0.170619147686268,0.558659217877095,179,821,0.179,358,179,642,642,430
"unrelated",-0.210883754845963,-0.728058184761166,-0.117414681155274,-0.222813184952766,-0.164146640589914,-0.194051222756745,0,-0.210883754845963,-0.093469073690689,1.19039310869436,1.1719977835148,0.0956289897125422,0.714844491055783,0.412323886735979,-0.0247771731745585,0.55200146551824,-0.00548476923839701,0.5,176,824,0.176,352,176,648,648,430
"opposite",-0.143165527117292,-0.776945761100772,0.112528617457761,0.231694999033259,0.239498628804093,0.234797245370951,0,-0.143165527117292,-0.255694144575053,1.25915240048062,1.14960910065361,0.111698406158964,0.492958079351639,0.462882165733626,-0.528329172583293,-0.0304166510374051,0.1361082164149,0.515463917525773,194,806,0.194,388,194,612,612,430
"aligned",0.614237482284453,0.0684542024887303,0.396807644915022,0.265646151994805,0.297268830721661,0.297453577814599,0,0.614237482284453,0.217429837369431,1.22327069167324,1.13957152385137,0.105913426117304,0.546596061933252,0.497830492579299,0.533076492578236,0.041474487888026,0.057346003544904,0.475409836065574,183,817,0.183,366,183,634,634,431
"unrelated",0.267764845605696,-0.235015849147055,0.300939346666559,0.308111524731066,0.365384252515062,0.346301300619533,0,0.267764845605696,-0.0331745010608629,1.16666679141601,1.09778227086457,0.0671188255730186,0.519946481408075,0.392302685790208,-0.110305846073915,0.519036870970912,0.196715416646108,0.505747126436782,174,826,0.174,348,174,652,652,431
"opposite",-0.0647340314966955,-0.327149080694201,0.0597467221810702,0.087338368426704,0.0578604913528351,0.0613874953896989,0,-0.0647340314966955,-0.124480753677766,1.0826076118057,1.11419776199895,0.0542454140888419,0.604703890367228,0.418254986020705,-0.465020372828917,-0.012683582604622,0.14449623113228,0.461538461538462,169,831,0.169,338,169,662,662,431
"aligned",0.474749891337028,-0.16342564515428,0.231205971503274,0.0913120009956009,0.217960456454488,0.18299235298143,0,0.474749891337028,0.243543919833755,1.22534792597639,1.03395401626003,0.0673322372567616,0.569781098320745,0.449769720808922,0.46108218273843,-0.0426508950528613,0.0286702172629442,0.557894736842105,190,810,0.19,380,190,620,620,432
"unrelated",-0.0624417946815119,-0.5876114858453,-0.0852848324759196,0.0116195188211277,-0.0477670351828328,-0.0245779256448531,0,-0.0624417946815119,0.0228430377944077,1.20181855672956,1.10570171747115,0.0176929627998344,0.552240944846374,0.345849677993935,-0.0123886872891728,0.479268141659769,-0.0138882500263805,0.55,180,820,0.18,360,180,640,640,432
"opposite",-0.398516162234552,-1.05221918058105,-0.167062967676105,-0.164827654404529,-0.127248708503157,-0.147282194436097,0,-0.398516162234552,-0.231453194558447,1.15745633352544,1.1793223267714,0.0594533570604985,0.518395717176662,0.420091392913647,-0.492466329565686,-0.0411856176047681,-0.150013049421744,0.437810945273632,201,799,0.201,402,201,598,598,432
"aligned",0.555632706750935,0.0456486233645746,0.353266298372207,0.230734782062189,0.346398262859871,0.32113925715793,0,0.555632706750935,0.202366408378728,1.19813265493784,1.26207823499792,0.0785044951226848,0.572316477262937,0.378571692403651,0.454711302625324,0.0287384478063834,0.066466623478373,0.590909090909091,176,824,0.176,352,176,648,648,433
"unrelated",0.0968860328879817,-0.531495684453919,0.0893368949268748,0.0279820968494664,0.0768657102710814,0.0608615511820617,0,0.0968860328879817,0.00754913796110686,1.24695167562847,1.17313361422963,0.0968872768093853,0.449611261752106,0.447505190235119,0.0120976280801332,0.561288655172062,0.135831290579691,0.428571428571429,175,825,0.175,350,175,650,650,433
"opposite",-0.232507929312009,-0.76980365494599,0.0303365798037613,-0.108176363092844,-0.0466284017816827,-0.054245254026539,0,-0.232507929312009,-0.26284450911577,1.21433435906404,1.07579910284079,0.153346009821483,0.670141990006884,0.378390407371951,-0.393953073406963,0.0309330110418493,0.0776161520792466,0.514970059880239,167,833,0.167,334,167,666,666,433
"aligned",0.41012737570089,-0.169240205322127,0.196549385187686,0.103865273006069,0.18090305289878,0.162284931299394,0,0.41012737570089,0.213577990513204,1.26189487859542,1.20732270113832,0.0550083064701261,0.639339206848556,0.303431562049511,0.442977115429732,-0.121677000091788,0.0335053598728714,0.502762430939227,181,819,0.181,362,181,638,638,434
"unrelated",0.19511146364506,-0.266671495657551,0.139337521198496,0.0989522504036484,0.134998893057265,0.119367866532291,0,0.19511146364506,0.0557739424465631,1.20474522126514,1.20987961638644,0.109508199669176,0.522080395310461,0.310034419370992,0.0924027857776567,0.503633937844311,0.0822158162736674,0.49171270718232,181,819,0.181,362,181,638,638,434
"opposite",-0.196286177124398,-0.74850780735024,0.115722004759562,0.00526113867019287,0.065601175821271,0.0404477898800929,0,-0.196286177124398,-0.31200818188396,1.23791675067165,1.09087125465855,0.0606155649715765,0.787373245014847,0.348803848682217,-0.43925709874241,-0.0290594847291059,-0.00926661806518873,0.515923566878981,157,843,0.157,314,157,686,686,434
"aligned",0.375910567459096,-0.197852265454643,0.110003654758272,0.00780090249364203,0.178954239271136,0.16333352587435,0,0.375910567459096,0.265906912700823,1.17915285268749,1.00561356337528,0.0637569664181996,0.632689162402529,0.351856027001882,0.399706774980295,0.0226091348365887,0.155118068502135,0.492307692307692,195,805,0.195,390,195,610,610,435
"unrelated",0.0590304175713581,-0.587272189412765,0.0502986045062083,-0.0213541516665174,0.0573973611822414,0.0349902983753622,0,0.0590304175713581,0.00873181306514982,1.25389747534404,1.1224449981534,0.0543005883492006,0.496050671287126,0.322195784894931,0.00562967854818555,0.343704324830484,0.115234068721574,0.54601226993865,163,837,0.163,326,163,674,674,435
"opposite",0.0254411502426446,-0.303557923993485,0.196067984736923,0.297893586632559,0.150149059067133,0.203222630011491,0,0.0254411502426446,-0.170626834494278,1.11650334357389,1.17578666368497,0.0535714121103815,0.473437182273964,0.384331730248856,-0.486070643181973,-0.0421244984176804,0.150985897087819,0.477272727272727,176,824,0.176,352,176,648,648,435
"aligned",0.405675383338446,-0.0498887302141397,0.240818059606102,0.160623838426914,0.260255906420889,0.220262419436033,0,0.405675383338446,0.164857323732344,1.16474179414667,1.18099419263587,0.0929048306194066,0.526420102123154,0.415457489456723,0.438087385413787,-0.0020368892726769,0.149157116975748,0.540106951871658,187,813,0.187,374,187,626,626,436
"unrelated",0.0570962762114968,-0.50450267190094,0.102986512190767,0.0784118365721802,0.133844664349813,0.0968005900338802,0,0.0570962762114968,-0.0458902359792706,1.14506780461257,1.16096257085,0.161702891284757,0.618165073946332,0.384173971864747,-0.0567480977853026,0.406602131444925,0.152310405181692,0.530927835051546,194,806,0.194,388,194,612,612,436
"opposite",-0.209863320610988,-0.766356860911356,-0.0118305776541248,-0.0228822374094577,0.0555423421583567,0.0202006334291157,0,-0.209863320610988,-0.198032742956863,1.05823969804297,1.07174206083795,0.0695694672448066,0.487126636212096,0.344955556049491,-0.419852410126423,0.0808165879141338,0.148278792270919,0.465608465608466,189,811,0.189,378,189,622,622,436
"aligned",0.563118709188038,-0.106127904375464,0.366567697207928,0.218032421018069,0.281921561936569,0.273216314007875,0,0.563118709188038,0.196551011980109,1.31832222791717,1.10699990956232,0.101921160810806,0.536711730392895,0.38204989228616,0.502147052170625,-0.0140896145051671,0.0805789205449911,0.505555555555556,180,820,0.18,360,180,640,640,437
"unrelated",0.231886432274984,-0.376900678882181,0.141163241698017,0.064349326266231,0.20798293801685,0.176265022845012,0,0.231886432274984,0.0907231905769671,1.18532408020831,1.10199500451697,0.145696372562139,0.711737717161362,0.549917707845403,-0.157390523614084,0.640983288967755,0.188854436788543,0.491803278688525,183,817,0.183,366,183,634,634,437
"opposite",-0.0700109766790413,-0.498378391304897,0.118594950705791,0.167413702957795,0.136471688246862,0.133119486710401,0,-0.0700109766790413,-0.188605927384832,1.28156260942127,1.08057603472721,0.0835925312510086,0.563827399391578,0.331352491196691,-0.449265030025205,0.101511029684195,0.0241842357897975,0.447513812154696,181,819,0.181,362,181,638,638,437
"aligned",0.524211010131886,-0.025051386954345,0.286204988312527,0.209459884435836,0.278147725607056,0.26319245511113,0,0.524211010131886,0.238006021819358,1.23734255595528,1.07953579967541,0.0799769542678415,0.580624340616349,0.465761091508765,0.535654971605523,0.14531911539805,0.24856030454187,0.476744186046512,172,828,0.172,344,172,656,656,438
"unrelated",-0.0348404293986547,-0.548445522172307,0.000445395762848339,0.0393949249498356,0.0227860554108052,0.0257225684983783,0,-0.0348404293986547,-0.035285825161503,1.13096241236617,1.07364599784286,0.135343654690341,0.628001992035667,0.378990917380146,-0.0274477530913351,0.420651754340656,0.153349189415224,0.502824858757062,177,823,0.177,354,177,646,646,438
"opposite",-0.144723418543642,-0.705775898385337,0.169825032436455,0.119710795162357,0.109261823750896,0.118820473089344,0,-0.144723418543642,-0.314548450980098,1.14717424333886,1.14626722325429,0.131438968001973,0.614632970869379,0.379816227963893,-0.460353331372402,-0.0696702659681155,0.0585117778178992,0.527173913043478,184,816,0.184,368,184,632,632,438
"aligned",0.289012446088709,-0.115467725988211,0.0672292712717369,0.0336223955237848,0.124752840355752,0.0996115304689228,0,0.289012446088709,0.221783174816972,1.09968335164042,1.12867812934921,0.0622271299851768,0.608413174483162,0.352400716106198,0.441937916763535,0.068228977793346,0.101748707999734,0.465608465608466,189,811,0.189,378,189,622,622,439
"unrelated",-0.146462298782394,-0.701135125276304,-0.132818770709203,-0.10586642689039,-0.10069296393583,-0.103409887153836,0,-0.146462298782394,-0.0136435280731917,1.07096927396515,1.08556767986095,0.0321963416835133,0.474986924603205,0.456392996421578,0.0725421192779416,0.51702090533184,0.0217637338845398,0.491620111731844,179,821,0.179,358,179,642,642,439
"opposite",-0.0448055412572386,-0.442693242227665,0.0930797381803629,0.0594506206509032,0.152628721963331,0.130058409426887,0,-0.0448055412572386,-0.137885279437602,1.18356345791179,1.13228000609604,0.0214687428451202,0.529736085316267,0.363766200063952,-0.445686985242946,-0.184401094776989,-0.0065504892770187,0.487951807228916,166,834,0.166,332,166,668,668,439
"aligned",0.312123694276698,-0.301818274229322,0.0821324345623009,0.0724946627527539,0.0654264530322651,0.0701006190510494,0,0.312123694276698,0.229991259714397,1.2030813121678,1.20616267259054,0.0768327730731158,0.549285314539126,0.311761770154178,0.379127349231794,-0.056856764851602,0.209575462300742,0.507772020725389,193,807,0.193,386,193,614,614,440
"unrelated",-0.125809430254702,-0.663430470754599,-0.10468728742476,-0.106172801131806,-0.104947936193932,-0.110315044835367,0,-0.125809430254702,-0.0211221428299413,1.24290151806852,1.04181027077018,0.0300062606059189,0.579638165365823,0.213702578803058,-0.0828163448329906,0.318281566868089,0.038199891734507,0.5,178,822,0.178,356,178,644,644,440
"opposite",-0.0520094690504484,-0.663543592784268,0.227492631981922,0.231293436935179,0.173166038845449,0.192276928157735,0,-0.0520094690504484,-0.27950210103237,1.22976715682718,1.08751038319233,0.0907015053013482,0.628572638122604,0.393408284091669,-0.494041254459201,-0.0742616462542715,0.168871355714786,0.424731182795699,186,814,0.186,372,186,628,628,440
"aligned",0.45594348496031,-0.160700377109691,0.24588418706925,0.136186539456584,0.302119699648092,0.24951989080623,0,0.45594348496031,0.210059297891059,1.36854142482702,1.22008078959614,0.0255050996007557,0.620601926557613,0.31529128771825,0.423207698157625,0.134255858274166,0.0594873446764238,0.438502673796791,187,813,0.187,374,187,626,626,441
"unrelated",0.148411579435643,-0.163986148145472,0.0476173462909158,0.0382805802648547,0.112831330313494,0.0791683763543131,0,0.148411579435643,0.100794233144727,1.10578604658907,1.17651138643632,0.110790733642329,0.529894917842703,0.396550739813427,-0.0845601194986076,0.399135017810644,0.142966707197206,0.454545454545455,198,802,0.198,396,198,604,604,441
"opposite",-0.220137922537493,-0.794532960529302,0.00272544283109798,-0.0329299369740124,-0.00876164302161226,-0.010728040687961,0,-0.220137922537493,-0.222863365368591,1.25301745878664,1.12592031832528,0.0761724559861035,0.566145580793629,0.31768051151767,-0.412333701617189,0.0701315707827368,0.224202819809932,0.523255813953488,172,828,0.172,344,172,656,656,441
"aligned",0.148684291065542,-0.357531083852648,-0.0920450337484191,-0.176050368708527,-0.104507631565583,-0.126862935449336,0,0.148684291065542,0.240729324813961,1.27683044311464,1.19737169898621,0.0547981750223199,0.583537750844271,0.430571809092336,0.53804309792944,0.014341671083421,-0.0116316595501258,0.46524064171123,187,813,0.187,374,187,626,626,442
"unrelated",0.0215727076551448,-0.611062744426058,0.0685384225037376,-0.00722063801499891,0.0212627438827622,0.00939125101346192,0,0.0215727076551448,-0.0469657148485928,1.27064406435384,1.06896676911091,0.0408346912883457,0.493067717093536,0.3434534937832,-0.0234468031712744,0.475771829766036,0.162176059518877,0.461111111111111,180,820,0.18,360,180,640,640,442
"opposite",-0.398762744990527,-1.01727503065752,-0.145820552992566,-0.24178678800768,-0.209526617813028,-0.214088558946797,0,-0.398762744990527,-0.252942191997961,1.25705078423657,1.16287344507476,0.0549978477439502,0.559339905827615,0.295499408195655,-0.374710898711126,0.0699060277765067,0.0750179169249739,0.509316770186335,161,839,0.161,322,161,678,678,442
"aligned",0.147904110313115,-0.226210102599668,-0.00973218760698333,-0.0736654798274906,-0.0174376838333988,-0.0298363515661189,0,0.147904110313115,0.157636297920099,1.00203793169047,1.1585480502416,0.0861267125256319,0.542889204018051,0.445259284058863,0.532744186751642,0.0340025378623284,0.119245407591384,0.511111111111111,180,820,0.18,360,180,640,640,443
"unrelated",0.16302490998967,-0.373321357718715,0.219513145269307,0.0781707036822786,0.142876264576526,0.125069123907516,0,0.16302490998967,-0.0564882352796372,1.20336473295887,1.15282974861933,0.111342416272715,0.697909838960796,0.344641247873798,0.11883856644713,0.405568000414241,0.0874342152384561,0.492146596858639,191,809,0.191,382,191,618,618,443
"opposite",-0.00536731618400344,-0.477551801100205,0.218139920495493,0.27155651643594,0.215856761395368,0.235238772598852,0,-0.00536731618400344,-0.223507236679496,1.13440212206396,1.01998990038195,0.0231342124254298,0.570320620904936,0.335811262570765,-0.441773943135549,0.00680048303825044,0.00786557029398298,0.543859649122807,171,829,0.171,342,171,658,658,443
"aligned",0.389738213319494,-0.0789230679641578,0.190208845185099,0.157560193401986,0.175838457443929,0.169886617470823,0,0.389738213319494,0.199529368134395,1.18830746511236,1.07711681004446,0.0670823834813801,0.577570487855232,0.411700152576153,0.474752118576153,-0.0757862324650395,0.0437811833293839,0.488235294117647,170,830,0.17,340,170,660,660,444
"unrelated",0.0579959749451258,-0.536784571502757,0.0211516007925668,0.015613073210859,0.0367239634577536,0.0241559084097588,0,0.0579959749451258,0.036844374152559,1.16805666191082,1.05490324818326,0.0380733159114559,0.578663204812293,0.383015723453366,-0.03041915937781,0.468205785556203,0.0136598612956755,0.540697674418605,172,828,0.172,344,172,656,656,444
"opposite",-0.318304063772682,-0.935784555549433,0.0108679455461078,-0.11020065826631,-0.0888662736678406,-0.09598903525922,0,-0.318304063772682,-0.329172009318789,1.19801621595245,1.17234392923594,0.150312772021937,0.627164851146441,0.262596830591017,-0.273248908569575,-0.00652969574825965,0.246169291352595,0.475961538461538,208,792,0.208,416,208,584,584,444
"aligned",0.301119228299533,-0.274687230729136,0.117835080442715,0.0302162630601756,0.0788452914663951,0.0611231317702904,0,0.301119228299533,0.183284147856818,1.27952363730715,1.17226934497348,0.0800691980142719,0.563896222256524,0.292546689965977,0.411496699147271,-0.0345958964447164,0.163064760425437,0.508021390374332,187,813,0.187,374,187,626,626,445
"unrelated",-0.0616895518990411,-0.517688698505745,-0.116634617960861,-0.0926829587162539,-0.045908771894168,-0.0557622277849382,0,-0.0616895518990411,0.0549450660618196,1.11085833650205,1.09112972564745,0.0324905536268944,0.538553509445355,0.290066518419482,-0.0785588374313139,0.382393137579468,0.0795473874240888,0.503184713375796,157,843,0.157,314,157,686,686,445
"opposite",-0.0674019050382391,-0.461381147157097,0.133816717009562,0.122044198534953,0.0849327695494769,0.0815249107864887,0,-0.0674019050382391,-0.201218622047801,1.17561701102545,1.10163330579114,0.022158832374964,0.563649623878522,0.319521576609134,-0.483317222201024,-0.104107303052592,-0.0671318359598147,0.391061452513966,179,821,0.179,358,179,642,642,445
"aligned",0.48212665624064,-0.0383005928405164,0.234233281361591,0.19717458169523,0.242350986974203,0.234709420980517,0,0.48212665624064,0.24789337487905,1.23999770458006,1.13419790764863,0.0977493538746985,0.646663672955395,0.363826286554156,0.467382109931904,-0.0185532796038975,0.0990811441279878,0.437185929648241,199,801,0.199,398,199,602,602,446
"unrelated",0.109384143131977,-0.382727053072871,0.206141445821148,0.185645333988392,0.130512202411619,0.134372629068398,0,0.109384143131977,-0.0967573026891716,1.23570644639833,1.14345602786027,0.0743481781636039,0.509270671521632,0.311981979318762,0.0246841602791292,0.34413046493204,0.178569814028463,0.463687150837989,179,821,0.179,358,179,642,642,446
"opposite",-0.0648605383204991,-0.410075817696792,0.0725402454991609,0.0221653590543184,0.0535969942933828,0.0592214332169514,0,-0.0648605383204991,-0.13740078381966,0.973543637561026,1.11000135563129,0.0771821607327823,0.51125393754469,0.293522294770947,-0.332369814476692,-0.0812675663241499,0.0123568147234667,0.479768786127168,173,827,0.173,346,173,654,654,446
"aligned",0.188228072746873,-0.324989542655501,0.00488459297978567,-0.0897078935270181,-0.0672809801354655,-0.0676259077464004,0,0.188228072746873,0.183343479767088,1.15907847234122,1.22636659897568,0.113890791106056,0.556791174317169,0.228700913342435,0.474902565501941,0.0715598188941481,0.182109708808507,0.462765957446808,188,812,0.188,376,188,624,624,447
"unrelated",-0.0687572533250205,-0.853579811606298,-0.0730722698693009,-0.0756621361352375,-0.0418756933858821,-0.057210365702654,0,-0.0687572533250205,0.00431501654428042,1.32846875635018,1.1567801856708,0.164142668022774,0.561243536551409,0.362172199854974,0.0035319675306508,0.395191825090744,0.127817227811247,0.482412060301508,199,801,0.199,398,199,602,602,447
"opposite",-0.08514668201987,-0.498705118177103,0.0525291680411889,-0.0249028714153995,0.018149617618924,0.0165065069577533,0,-0.08514668201987,-0.137675850061059,1.12247731464577,1.28914653087076,0.0278548188592327,0.507822064177704,0.302611167584402,-0.398992333200016,0.0355112411348804,0.0204559013185003,0.478723404255319,188,812,0.188,376,188,624,624,447
"aligned",0.293290173434913,-0.0691242894003577,0.15379810646408,0.0136101379904605,0.152909015671832,0.140330470842654,0,0.293290173434913,0.139492066970832,1.11689005261611,1.15292927757168,0.0514089470488236,0.58135202519113,0.348739210358228,0.425615356758191,0.0228310363159431,0.0479535627223343,0.476190476190476,168,832,0.168,336,168,664,664,448
"unrelated",0.15309553861295,-0.234706151202379,0.107950465239155,0.03697560914909,0.141061144465578,0.116225998022771,0,0.15309553861295,0.0451450733737953,1.16387927241578,1.19139021236014,0.0604469052688207,0.575792270225915,0.298490966444841,-0.0147732671708245,0.447957098051525,0.0783835825870483,0.521978021978022,182,818,0.182,364,182,636,636,448
"opposite",-0.14751373020361,-0.536489966049562,-0.0233421011038776,-0.0705229127951188,-0.0413599320021388,-0.0426528733589886,0,-0.14751373020361,-0.124171629099733,1.11947898441626,1.20135428748867,0.043912579626815,0.40029892939553,0.224646492781813,-0.374927205847395,-0.00473277497796906,0.17718505926191,0.473372781065089,169,831,0.169,338,169,662,662,448
"aligned",0.448438653937303,-0.0778243435432696,0.227723109660807,0.149715571266845,0.202177136982069,0.191282283431244,0,0.448438653937303,0.220715544276495,1.1521045193859,1.11538043184316,0.0501522829750918,0.582900157229629,0.423655631541546,0.45703889583189,0.0977178300372488,0.0441860572534872,0.487951807228916,166,834,0.166,332,166,668,668,449
"unrelated",0.158839958893565,-0.273526775478394,0.0658137430938101,0.0817674996324476,0.0849162032681662,0.0848398439849607,0,0.158839958893565,0.0930262157997552,1.13162265035437,1.18364627694976,0.096973629625762,0.567738166906015,0.378475841541352,-0.0301671981181462,0.450369020244177,0.078583932868755,0.486033519553073,179,821,0.179,358,179,642,642,449
