"scenario","functional_form","matching_quality","simple_difference","rebar_y0hat","reloop_rf_po","reloop_rf_v12","reloop_rf_interp","cf_loop_p05","cf_ipw_rf","cf_aipw_rf","true_tau","mean_DeltaY0","mean_DeltaY0_hat","mean_DeltaX1","mean_DeltaX2","mean_DeltaX3","mean_abs_DeltaX1","mean_abs_DeltaX2","mean_abs_DeltaX3","mean_abs_DeltaY0_hat","cor_DeltaY0hat_DeltaY0","cor_DeltaX1_DeltaY0","cor_DeltaX2_DeltaY0","cor_DeltaX3_DeltaY0","prop_unit1_treated","mean_e_hat_cf","sd_e_hat_cf","n_treated_full","n_control_full","treatment_rate_full","n_matched","n_pairs","n_remnant","n_remnant_controls","sim"
"unrelated","linear","bad",0.238849790069322,0.20569816589467,0.227334369785557,0.208334613316289,0.209913748796659,0.103733682772084,-0.978582401736078,-0.424542779387954,0,0.238849790069322,0.0331516241746525,0.597303092420608,-0.0143029273659033,0.17977226455432,1.1933120981209,1.06492680561967,0.180366170045949,0.453516318777817,0.201916459610824,-0.0367439126989439,0.269962044252941,0.157544553223797,0.438524590163934,0.350758196721311,0.242830002347132,244,756,0.244,488,244,512,512,383
"unrelated","linear","good",0.229652847292778,0.187632586627934,0.149744558632323,0.174212419014474,0.163661653644605,0.108255594118636,-1.79590332580181,-0.746035803086671,0,0.229652847292778,0.0420202606648446,0.160856170474224,0.143819655228571,0.121982052451397,0.868343118679787,1.1740195123197,0.539571004191893,0.662954259299743,0.530926382154168,-0.438216371233617,0.302323621438996,0.512740686253726,0.544247787610619,0.331533923303835,0.225371406973463,226,774,0.226,452,226,548,548,383
"unrelated","nonlinear","bad",0.20852282050948,0.343534152683913,0.390657448240396,0.317042208256389,0.336689879529583,0.0631771650909128,-1.02698323861621,-0.322400831126783,0,0.20852282050948,-0.135011332174433,0.947594068950812,-0.0234580504741745,0.218192408406524,1.33750435406905,1.1013002629511,0.224829451016559,0.724351417431531,0.57557728111487,0.130898290527533,0.720549740821136,0.0664020985466191,0.508896797153025,0.405112692763938,0.303004884359243,281,719,0.281,562,281,438,438,383
"unrelated","nonlinear","good",0.427680496921261,0.357923633080205,0.296253831971899,0.299413682196399,0.296729215642081,0.0773489335912425,-1.77152457781284,-0.850897844286621,0,0.427680496921261,0.0697568638410565,0.416749128118784,8.52224879215146e-05,0.459103766866696,0.713172502900415,1.106231001251,0.804233388072171,0.793220519214423,0.649117852224986,-0.111095092822914,0.65033411364406,0.385139624797853,0.489285714285714,0.396434523809524,0.288560822219902,280,720,0.28,560,280,440,440,383
"aligned","linear","bad",0.559074824223499,0.292084713823932,0.18025278165384,0.374697760959604,0.355997927364994,0.208210439780391,-0.862610953414785,-0.161678755317555,0,0.559074824223499,0.266990110399567,0.663466119682203,-0.0249801352412922,0.11174380769081,1.28924612311372,1.19740200999528,0.113356735413137,0.601183903527588,0.31512824621854,0.396577313217301,-0.00784295196459138,0.183896550385561,0.557017543859649,0.31937865497076,0.241458488366921,228,772,0.228,456,228,544,544,384
"aligned","linear","good",0.167199198492737,0.16028597054223,0.170560822819747,0.149156174940771,0.154366927088471,-0.0593571176007205,-1.21835368064184,-0.473895491633972,0,0.167199198492737,0.00691322795050671,0.265479645670428,0.0139418847940798,0.183563308118709,0.779018265430571,1.15181278459409,0.475243856375992,0.308108134158111,0.0975421971507864,-0.0379132856231396,0.107651949977705,0.110861412611468,0.507751937984496,0.369786821705426,0.243087071802594,258,742,0.258,516,258,484,484,384
"aligned","nonlinear","bad",1.47697676787511,0.820164844921019,0.369769487260266,0.477978979410673,0.446753233145134,0.293317596808366,-2.12059868597279,-1.2175757658652,0,1.47697676787511,0.656811922954094,0.88686074536288,-0.132843366281086,0.237640938552264,1.29086214073008,1.06133160527926,0.238391673792071,0.931810063054055,0.660927608701137,0.628456180963754,-0.0404635473286009,0.324910223286796,0.52536231884058,0.378001207729469,0.303275807417176,276,724,0.276,552,276,448,448,384
"aligned","nonlinear","good",1.41271138332147,1.64339044793034,1.24835253362637,1.26769168829484,1.27014918072607,0.395326845264269,-1.45656710289366,-0.340010883272371,0,1.41271138332147,-0.230679064608868,0.485576075784218,-0.00896570190874211,0.479336660570847,0.787088628558736,1.09290430428186,0.752898653247964,0.473034652253619,-0.153574544231448,0.197530216371654,-0.0335480068960771,0.275960393772826,0.43448275862069,0.403212643678161,0.304877079138932,290,710,0.29,580,290,420,420,384
"opposite","linear","bad",-0.0983222605101011,0.0706475735175218,0.0529537193824863,0.0940473520044077,0.0745627893311661,-0.0340831521219797,-1.24486276215533,-0.693073904754007,0,-0.0983222605101011,-0.168969834027623,0.45444238834629,0.0566851841924781,0.105010830101036,1.17581745275718,1.20272568953219,0.105855518475843,0.528405455736988,0.434197725703117,-0.505210515158476,0.197338120220962,0.0775121735387751,0.557077625570776,0.328622526636225,0.234510824491906,219,781,0.219,438,219,562,562,384
"opposite","linear","good",0.0995923715535987,0.141146757665468,0.153693374271149,0.201138751327106,0.189094449422551,0.057266850213908,0.00633100073404975,0.0869309454808291,0,0.0995923715535987,-0.0415543861118695,0.225979960304993,-0.0912465337485911,0.162343467276108,0.882883861572105,1.18709131440241,0.51462757472221,0.611981502716344,0.60171298681219,-0.66031253173177,-0.0225976302269539,0.65131074167613,0.518518518518518,0.340864197530864,0.249692472174388,243,757,0.243,486,243,514,514,384
"opposite","nonlinear","bad",-1.06285111164024,-0.550768830610441,-0.193555320038899,-0.320604814473858,-0.275064084903021,-0.304784359401052,-1.08517092170165,-0.623730806031708,0,-1.06285111164024,-0.5120822810298,0.979517008821225,0.198314444834226,0.365582758519473,1.35600412453696,1.14327658391274,0.365999044827387,0.77879384968642,0.537641979183279,-0.705429091010615,0.0613271566954455,-0.20065246290361,0.5,0.417625272331155,0.30703479486781,306,694,0.306,612,306,388,388,384
"opposite","nonlinear","good",-0.414750224577655,-0.532283512518066,-0.52338048229252,-0.561084515545219,-0.55718366617337,-0.207600838813089,-1.3507310991402,-0.62128699052327,0,-0.414750224577655,0.117533287940411,0.371031098671866,-0.0606075373583507,0.402661493136911,0.753505915008011,1.17528372272057,0.699466670524354,0.638616920562714,0.585165690865949,-0.458615034755083,-0.108662571653357,0.654472250460581,0.526515151515151,0.399501262626263,0.285341773829457,264,736,0.264,528,264,472,472,384
"unrelated","linear","bad",0.224835801021166,0.288664575699264,0.364593187171591,0.302294283408202,0.317486074075503,0.0999106445037543,-0.505684764524229,0.0105487838487389,0,0.224835801021166,-0.0638287746780976,0.571596308829777,-0.0555489722331887,0.170914942417899,1.17793380770651,1.07029050187678,0.171695804918749,0.488090186542767,0.388779841348759,-0.0639168242094989,0.455605480545518,0.119842934397855,0.5390625,0.360208333333333,0.240336431586852,256,744,0.256,512,256,488,488,384
"unrelated","linear","good",0.15802582601787,0.0885501720249797,0.0113825650442292,0.0386181551222494,0.0322874643458117,-0.0176963651715289,-1.05962621232596,-0.736698640986809,0,0.15802582601787,0.0694756539928903,0.24728734347869,0.141675824114679,0.17883845550725,0.898026010546039,1.11055003764741,0.528228809214122,0.44536756293133,0.427099522466322,-0.295034072973066,0.415915911975142,0.334929116745929,0.506493506493506,0.345281385281385,0.249654676315939,231,769,0.231,462,231,538,538,384
"unrelated","nonlinear","bad",0.450554972721234,0.487537122106822,0.408117808894236,0.513407806004642,0.501947099454903,0.0510604515304863,-1.09110250092664,-0.901399872355233,0,0.450554972721234,-0.0369821493855885,0.971630896352673,0.0460960530238357,0.308397195358448,1.38075802113709,1.11890312861471,0.308943737091656,0.679146048317328,0.6590932421757,-0.0356708162116329,0.684316192883118,0.222145124773608,0.529824561403509,0.398374269005848,0.312755840644045,285,715,0.285,570,285,430,430,384
"unrelated","nonlinear","good",0.570422527876662,0.456808267121772,0.343009593566781,0.337925809807676,0.335741566651557,0.132054760278372,-1.14283391736991,-0.619070477000552,0,0.570422527876662,0.11361426075489,0.571446494030757,-0.0372915066268281,0.575702160301761,1.00279244593355,1.09123626383271,0.896554023402912,0.556327058192067,0.58783238534638,-0.0217591250911196,0.649424772219063,0.301196351581894,0.510835913312694,0.432069143446852,0.299783903854462,323,677,0.323,646,323,354,354,384
"aligned","linear","bad",0.604434200822289,0.354495462185505,0.338441639365172,0.33125406844037,0.335308403698426,0.29475109597929,-1.0008707275657,-1.02413988697319,0,0.604434200822289,0.249938738636784,0.676987045893823,0.0966936646764372,0.0568954970150712,1.19666395176082,1.13513292429498,0.0577433433593855,0.499859128776486,0.429918141830841,0.478365426657727,-0.0798552518931386,0.0815705812304972,0.491304347826087,0.347028985507246,0.248507165510436,230,770,0.23,460,230,540,540,385
"aligned","linear","good",0.179834057411234,0.140907274638624,0.12582909730985,0.154975416150308,0.146500135043234,-0.0213102657500113,-1.74046814714769,-0.65749737948285,0,0.179834057411234,0.0389267827726098,0.168619338069475,0.00248035375383754,0.149899439165933,0.885133713409354,1.05437654274766,0.460689699961823,0.410301195467759,-0.0485482778366185,0.0212693405015047,-0.0307468333033153,0.0655752283737577,0.468879668049793,0.375055325034578,0.235766169049901,241,759,0.241,482,241,518,518,385
"aligned","nonlinear","bad",1.63149134282759,1.04679960472559,0.578166654328924,0.814873220417266,0.750300538126508,0.411970369804477,-1.92787815114431,-0.993095286980991,0,1.63149134282759,0.584691738102003,0.942133881381102,0.0285027864748457,0.209412340174939,1.29821526228511,1.13632553285768,0.210080529498419,0.817722266483564,0.526351038235197,0.662843734500349,-0.0498539285374727,0.481246045407604,0.5,0.384402173913043,0.308725245753733,276,724,0.276,552,276,448,448,385
"aligned","nonlinear","good",1.48326434917779,1.37613752891744,1.31932588098096,1.45441768423189,1.43059721506669,0.378197885356537,-1.18863836715266,-0.785002742883704,0,1.48326434917779,0.107126820260346,0.472836761961537,0.0596224958697904,0.506464128000511,0.851176088196584,1.07409134047202,0.716856678526149,0.366425423835891,-0.030122727536598,0.217920152853181,0.0261558524164676,0.229361102827242,0.505050505050505,0.42712682379349,0.303851507824291,297,703,0.297,594,297,406,406,385
"opposite","linear","bad",-0.0368396274984206,0.181864777235985,0.191224932815233,0.0703116922437178,0.103796461961024,0.00180881150280412,-0.269794167684453,-0.104223261504126,0,-0.0368396274984206,-0.218704404734405,0.428068470549733,0.0563820736697265,0.173977840953907,1.10880417759204,1.06351086343047,0.174656175714685,0.687860326608742,0.27114596020876,-0.47167310424127,0.0371354714286008,0.05643687842436,0.51440329218107,0.351282578875171,0.242447006400107,243,757,0.243,486,243,514,514,385
"opposite","linear","good",-0.064479771513924,-0.0726942608824798,-0.00892498523465321,-0.0380039776760616,-0.0237812776791344,-0.154291017118627,-0.771762058712401,-0.383812489472555,0,-0.064479771513924,0.00821448936855575,0.1697665853976,-0.0898382443988517,0.191064435516684,0.813353219498399,1.14598277603529,0.581772025611712,0.552571754286301,0.489846240166575,-0.581945699479014,-0.0722821282755691,0.592623008702547,0.488549618320611,0.375884223918575,0.24511310881612,262,738,0.262,524,262,476,476,385
"opposite","nonlinear","bad",-1.17375016923681,-0.523092397141453,-0.196521098675125,-0.338594458848372,-0.303664588539534,-0.478794419424996,-1.72797275069161,-0.425747212075335,0,-1.17375016923681,-0.650657772095354,0.912540500929163,-0.0699336780476072,0.307904604670038,1.378314829993,1.12461128253586,0.31649455480424,1.03837848046476,0.63119937778581,-0.646718040833703,0.0110577424123792,-0.319933203405285,0.537953795379538,0.411787678767877,0.307012223005453,303,697,0.303,606,303,394,394,385
"opposite","nonlinear","good",-0.523667261087667,-0.617598801685748,-0.435959270491778,-0.65476757472632,-0.596130591309046,-0.205344334580607,-0.612754545084167,-0.219304582451209,0,-0.523667261087667,0.0939315405980811,0.484290011892312,-0.0324071246339002,0.430957926902153,0.886984119564144,1.09248074716656,0.7789068213253,0.67476068361253,0.635474346344191,-0.263896639391649,-0.0786192781319567,0.556390904299107,0.449814126394052,0.411288723667906,0.300245074862464,269,731,0.269,538,269,462,462,385
"unrelated","linear","bad",0.0738379599343153,0.116263098373967,0.0760426752011201,0.0641871320307101,0.0721671197946804,-0.0465129985917338,-0.397999413510946,-0.345797272280492,0,0.0738379599343153,-0.0424251384396517,0.592230634423255,-0.00419475522542976,0.173946053218837,1.2274670356863,1.01602116768863,0.175068810788682,0.507122594610867,0.364570798400316,0.00829883130597113,0.447047923574191,0.110233124056012,0.523076923076923,0.344615384615385,0.242355752538152,260,740,0.26,520,260,480,480,385
"unrelated","linear","good",0.183904186911737,0.179299012995207,0.179566483288908,0.147526450142079,0.14728863303019,0.0545676751030751,-0.999411154183401,-0.472630012468195,0,0.183904186911737,0.00460517391652966,0.0623976507493102,0.0677504309493311,0.140017224424153,0.872201005474203,1.1055909543625,0.300268388017695,0.607804434317256,0.412580281099351,-0.20784528734824,0.386082783900231,0.210721086224469,0.519685039370079,0.350793963254593,0.219014997486761,254,746,0.254,508,254,492,492,385
"unrelated","nonlinear","bad",0.062009302066514,0.194002217666643,0.391281746646673,0.291808649749089,0.318698938265952,0.0184579942624448,-0.80059443524928,-0.545144016700435,0,0.062009302066514,-0.131992915600129,1.02055782919814,-0.143746368982107,0.263665128726346,1.33435888932313,1.06408174176075,0.264424713523295,0.517010065913575,0.57722821585663,0.0175112954990889,0.742798233039122,0.0663452101871573,0.481099656357388,0.408230240549828,0.316883699618543,291,709,0.291,582,291,418,418,385
"unrelated","nonlinear","good",0.360016535530287,0.29221234996224,0.185933428222992,0.223860612876131,0.216291088188174,0.0806108427246686,-0.930912865400189,-0.214288382158824,0,0.360016535530287,0.0678041855680473,0.681979205749096,-0.111855344181361,0.545155818395767,0.870470616926366,1.07669869851217,0.834463599385446,0.631458994996056,0.706778788222082,-0.124037806034895,0.610964994928899,0.376658944342949,0.475247524752475,0.442458745874587,0.315474696826108,303,697,0.303,606,303,394,394,385
"aligned","linear","bad",0.432569223718447,0.215991344013567,0.0858183862947066,0.221146527725069,0.18389668436244,0.0478100054055837,-0.747827294859079,-0.401566825519921,0,0.432569223718447,0.21657787970488,0.53154625182614,-0.0473337607304837,0.171195451932436,1.17140801318856,1.20321200505073,0.183452143975658,0.518664749619889,0.397669114636148,0.419000466066357,-0.0336789156350763,0.231366486812094,0.479508196721311,0.354084699453552,0.251101847698027,244,756,0.244,488,244,512,512,386
"aligned","linear","good",0.503484505341764,0.496609328037062,0.513394147882175,0.51864115054585,0.520176624245442,0.251597165459352,-1.03591785748015,-1.12775555588117,0,0.503484505341764,0.00687517730470197,0.193036324080293,0.00974746043466628,0.225047576032145,0.980936229521596,1.0624076983636,0.37991551824687,0.412981519493195,0.112235462078416,0.24549561206707,0.0292529327615547,-0.101992141540552,0.506276150627615,0.38034170153417,0.246848478568754,239,761,0.239,478,239,522,522,386
"aligned","nonlinear","bad",1.61075191355908,1.0541308741537,0.581074935004796,0.56524387690178,0.56698607984169,0.477451784203979,-0.600252603225228,-0.333089439960802,0,1.61075191355908,0.556621039405384,0.925425148632254,-9.77702764792339e-05,0.247719462464725,1.30217800044269,1.0428280525036,0.24840911770515,0.737778944265618,0.597722496739423,0.631343043384036,0.0561115180471038,0.52120105142282,0.505415162454874,0.383188929001203,0.31815019901264,277,723,0.277,554,277,446,446,386
"aligned","nonlinear","good",1.35714925231514,1.31256988994418,1.02244645456115,1.3307338467521,1.29494083703056,0.410499183473063,-1.33425366370245,-0.296443089552709,0,1.35714925231514,0.0445793623709575,0.428051918141306,0.0107974681467763,0.447653328527029,0.832750210657443,1.09260782727714,0.741652367192897,0.311571741800739,0.0076885354903108,0.171660389813648,0.0302895646431978,0.233084253679916,0.520446096654275,0.419027261462206,0.301674517767552,269,731,0.269,538,269,462,462,386
"opposite","linear","bad",-0.111753160264075,0.0994412523930895,0.0256003180892665,-0.039748926088861,-0.0233171040733049,-0.0206488996836779,-1.38473856457455,-0.677476358920576,0,-0.111753160264075,-0.211194412657164,0.472744384053249,-0.0503355007237868,0.165480918337976,1.01581655112158,1.09891041858933,0.166408585631349,0.577119498147817,0.254900858156222,-0.293823106103994,-0.0324828143515919,0.163543310659655,0.491735537190083,0.333629476584022,0.237888359109612,242,758,0.242,484,242,516,516,386
